id,name,host_id,host_name,room_type,price,minimum_nights,availability_365,,
31159579,美式&八号线安华桥地铁站500米/可做饭､长租优惠两居室,199608290,园,39.96986,116.38904,Entire home/apt,382,1,81
31159608,金台路地铁口 高档公寓房,232879647,张继龙,39.92533,116.47789,Entire home/apt,597,1,365
31159956,仅限一名女生 望京核心地段 距地铁50米 望京soho 凯悦 独立主卧,89658840,琦,39.99246,116.47391,Private room,127,1,0
31159961,阜城路中央电视塔解放军总医院动物园首师大花园桥紫竹桥国图西站304空军总医院玉渊潭西三环中路工商大学,229011620,云龙,39.92765,116.31028,Entire home/apt,302,1,265
31160106,北关附近 美丽复式绿地中央1居,169233777,做江,39.91778,116.65579,Entire home/apt,550,1,364
31160321,空军总海军总武警总军博六里桥北京站西站五棵松玉渊潭钓鱼台阜城路万寿路复兴路公主坟翠微西三环中路莲花池,229011620,云龙,39.90888,116.2945,Entire home/apt,329,1,361
31160352,"北京新中心核心区内的中式住宅,近机场､地铁,适合亲子及多人居住的大户型",160304693,Tina,39.92824,116.67293,Entire home/apt,658,2,268
31160883,6号线草房站地铁口 漂亮1居好心情,169233777,做江,39.92547,116.61656,Entire home/apt,389,1,363
31161164,6号线草房站 美丽复式可住5人,169233777,做江,39.92812,116.61419,Entire home/apt,591,1,365
31162134,"【丑小鸭与小白兔】的温馨小屋,近后海 南锣 鼓楼 故宫 北大第一医院 积水潭医院",87894140,Sunshine,39.94511,116.38042,Entire home/apt,268,1,358
31162302,"资和信大厦,邻新天坛医院,小资情调公寓",213519404,邻家美宿,39.83939,116.28442,Entire home/apt,329,1,365
31163016,独立房间东三环十里河地铁附近离国贸三里屯天安门交通都很方便,44220888,丽鹏,39.85136,116.46578,Private room,188,1,0
31163608,『笑颜·2居』近魏公村地铁/交大/民族大学/北舞/新东方/农科院/北大口腔医院/北外,204937846,纯宿,39.95572,116.33231,Entire home/apt,497,1,318
31165350,"(华1A)东三环劲松地铁口单人间,近邻国贸天安门故宫",229677061,喵喔,39.88808,116.46372,Private room,161,1,83
31165753,北京南站一居室/靠近天安门南锣鼓巷等景点/适合一家三口或四口出门旅游居住,121300808,Tn,39.86984,116.37137,Entire home/apt,248,1,256
31166698,"(华1B)东三环劲松地铁口单人间,近邻国贸天安门故宫",229677061,喵喔,39.88806,116.4644,Private room,161,1,84
31166826,"(华1C)东三环劲松地铁口大床房,近邻国贸天安门故宫",229677061,喵喔,39.8877,116.46497,Private room,188,1,84
31166967,"(华1D)东三环劲松地铁口优质双人间,近邻国贸天安门故宫",229677061,喵喔,39.88767,116.46439,Private room,181,1,83
31174173,19.【儿童医院步行3-5分钟】精装两居室可住5人,222707027,丽丽,39.91065,116.35524,Entire home/apt,765,1,365
31174175,世纪金源国际公寓,220143018,Jh-Dr,39.95407,116.27903,Private room,503,1,365
31174416,幸福满满,233031907,源,39.92342,116.46027,Entire home/apt,302,1,63
31174727,【浮云小箸】望京原木两居室|可开发票|14号线地铁|798艺术中心|鸟巢奥体中心|首都机场|中央美院,29488633,西瓜,39.98656,116.47367,Entire home/apt,584,1,361
31175238,"北京代舍精品民宿(打造艺术空间,日式庭院,鲜花绿植,落地窗景,屋顶露台,远眺山峦)",194872205,鑫,40.18475,117.34067,Entire home/apt,4999,1,80
31176590,亦庄中心地带  近大族广场 梦想中的精致小资宽敞二居,42626096,娟,39.79002,116.50958,Entire home/apt,349,1,0
31176860,朝阳区 慈云寺 住邦2000 高品质国际公寓,96769604,Jecy,39.91719,116.49011,Entire home/apt,503,2,72
31176933,地铁6号线 直达南锣鼓巷 后海 工体 天安门 首都国际机场 北欧loft两居,233057481,宛金花,39.92752,116.6147,Entire home/apt,470,1,180
31177275,地铁10号线14号线十里河站精装复式loft公寓出租独立厨卫适合年轻人,222671100,杰,39.86123,116.45971,Private room,282,3,362
31177443,【斑斓·家】北京-紫御国际精品复式投影双床房,225529514,溜溜,39.90397,116.22083,Entire home/apt,436,1,365
31177525,【京质&品控】西四站/故宫/天安门/什刹海/南锣鼓巷/北大医院/古典胡同院loftB,103968626,民宿先生,39.92537,116.37391,Entire home/apt,591,1,352
31177669,【京质&品控】西四站/故宫/天安门/什刹海/南锣鼓巷/北大医院/古典胡同院平房,103968626,民宿先生,39.92681,116.37426,Entire home/apt,490,1,363
31178040,【胡同小院 西四地铁站】北大人民医院/北海公园/胡同独院/两居室,159064202,折纸,39.92367,116.36926,Entire home/apt,597,1,46
31178081,【你好色彩】 | 朝南卧室阳光满屋×投影仪齐全|10分钟天安门王府井国贸CBD儿研所,177444791,Abby,39.9047,116.44137,Entire home/apt,302,1,100
31178601,西城区/二环/金融街/阜成门200米/近天安门故宫/两人间/仅男生可定/沙发床A,164542799,大瑞,39.92165,116.35754,Shared room,101,3,91
31178677,春季特惠~西二环高端社区温馨小屋达官营地铁站旁超市商场餐饮近北京西站,159727745,Grace,39.88666,116.34211,Entire home/apt,242,1,35
31178713,国贸双井大望路 - 温怡雅驻: Nice and cosy apartment in CBD,162522143,Wilson,39.89761,116.47031,Private room,282,1,90
31178720,【天安门/故宫/王府井】近崇文门地铁两居,181718132,苗苗,39.89975,116.41461,Entire home/apt,986,1,83
31178771,国贸､双井､大望路商圈-超大阳光房,162522143,Wilson,39.89758,116.4695,Private room,349,2,88
31179001,简简单单 万科华府9号 2室1厅,61232645,菲,40.06622,116.31404,Entire home/apt,503,1,45
31179604,"!资和信小资公寓,新天坛医院,一个月起租｡",223746323,刚,39.837,116.28382,Entire home/apt,228,30,365
31179650,『樱花』近魏公村地铁/北舞/交大/民族大学/新东方/北大口腔医院/北外大床房,204937846,纯宿,39.95674,116.33273,Private room,289,1,351
31179672,"国贸CBD三里屯｢北国之春｣两居室 近中央电视台,人民日报社6号线10号线",146477961,Lola妈妈,39.91782,116.47014,Entire home/apt,329,1,31
31179799,【Morandi】 满天星带阳台双人房 大公寓~ 西三环 魏公村 十号线车道沟紫竹桥首师大 北外,90328815,Hector,39.95256,116.28842,Private room,255,1,82
31179874,"『九曲』简约大床房,近魏公村地铁/北舞/民族大学/交大/农科院/北外/北邮/北大口腔医院",204937846,纯宿,39.95575,116.33122,Private room,289,1,242
31179967,【Morandi】气泡 超大卧室双人房大公寓 西三环 魏公村 十号线 车道沟 紫竹桥 首师大 北外,90328815,Hector,39.95092,116.28868,Private room,255,1,84
31180047,【Morandi】 紫 超大卧室双人房 大公寓 西三环 魏公村 十号线车道沟 紫竹桥 首师大 北外,90328815,Hector,39.9522,116.28905,Private room,255,1,61
31180105,【Morandi】 马卡龙 温馨惬意独立小屋子 西三环 魏公村 十号线车道沟 紫竹桥 首师大 北外,90328815,Hector,39.95213,116.28743,Private room,201,1,74
31180332,"地铁5､15号线旁两居大卧,紧邻鸟巢水立方国家会议中,直达北大清华颐和园五道囗望京天坛等众多高校景点",35287975,Ting,40.00289,116.41498,Private room,255,1,83
31180456,"国贸CBD三里屯｢北国风光｣主卧,近人民日报社,中央电视台 10号线地铁",146477961,Lola妈妈,39.91721,116.47038,Private room,188,1,31
31180549,丽泽商务区中国戏曲学院首都医科大学南北两居业主自住首次出租,232675554,鑫,39.86434,116.34188,Entire home/apt,456,2,0
31180578,近三里屯太古里/工体酒吧街/驻华大使馆 阳光满溢大卧室 带阳台,213857536,居,39.9278,116.45678,Entire home/apt,497,1,359
31180753,"温馨,新天坛医院,设计师小资公寓一居",213519404,邻家美宿,39.83731,116.28377,Entire home/apt,315,1,365
31180793,北京欢迎您202田园风格两室一厅60平米,233089524,华英,39.87972,116.38081,Entire home/apt,497,1,172
31180895,"地铁5､15号线旁两居单间,紧邻鸟巢水立方国家会议中,直达北大清华颐和园五道囗望京天坛等众多高校景点",35287975,Ting,40.00326,116.41376,Private room,228,1,85
31180909,"国贸CBD｢北国风光｣次卧,近人民日报,中央电视台",146477961,Lola妈妈,39.91857,116.46948,Private room,168,1,305
31181032,『胡同』北新桥/簋街边儿/LOFT木屋 近雍和宫鼓楼什刹海故宫天安门王府井,14389798,Patrick,39.93995,116.42223,Entire home/apt,396,1,79
31181370,"北京欢迎您201田园风格一室一厅40平米,厨房做饭方便东西齐全",233089524,华英,39.88553,116.38655,Entire home/apt,497,1,349
31181657,体育公园旁的温柔之家(含早),148425331,Tian,39.92186,116.60852,Private room,188,1,179
31182040,日月星辰空港新苑公寓,228220467,伟,39.52482,116.32541,Entire home/apt,235,1,271
31182219,"设计师精品公寓,新天坛医院,温馨小一居",223746323,刚,39.83856,116.28478,Entire home/apt,315,3,362
31182404,"!资和信温馨一居,新天坛医院,小资公寓｡",223746323,刚,39.83873,116.2855,Entire home/apt,315,3,365
31182631,"小资公寓,新天坛医院,温馨安静一居室",223746323,刚,39.83723,116.28354,Entire home/apt,315,3,365
31182769,梦园--《菊2》|中关村苏州街超棒地理位置近北大人大,157110706,Anry,39.97746,116.30621,Private room,188,1,111
31182999,"CBD国贸周边商务公寓,地铁10号线7号线,直达机场快线,三里屯天坛天安门世贸天阶附近,小区闹中取静",214616532,Tiffany,39.9008,116.45267,Entire home/apt,403,1,0
31183290,温馨两居室 2层 工体/三里屯/故宫/使馆区/东直门/天安门,115490054,Hao,39.94121,116.45549,Entire home/apt,530,1,65
31183776,Fó系套房·R1|用品来自野兽派哦 北外北理工 民大 人大 苏州桥,35464828,Cc,39.95406,116.30696,Shared room,235,1,122
31184359,旅外者之家4-地铁边全南向五道口清华鸟巢会议中心北语豪华房,137607997,鉴洪,39.99944,116.35383,Entire home/apt,604,1,350
31184897,vian‘s home,65440935,Lvwei,40.06264,116.56918,Private room,369,2,88
31184932,紧邻清华北大 北语林大圆明园颐和园温馨大一居,227924610,小丹,39.99552,116.33742,Entire home/apt,356,1,176
31185548,地铁6号线北运河西直达国贸大望路单人间1,229974857,巴,39.901,116.67365,Private room,87,1,338
31185624,WuliPiggy9号/CBD国贸/合生汇/紧邻地铁/日系榻榻米/治愈/情侣/闺蜜小聚,209422113,Miss Li,39.88632,116.47437,Entire home/apt,537,1,72
31185631,地铁六号线运河核心区复试简洁风阳光一百北欧情怀榻榻米风格用心品质,162320059,福堂,39.91533,116.6589,Entire home/apt,289,2,63
31185662,『浪漫满屋』近簋街|雍和宫|南锣鼓巷|后海|胡同复式loft舒适乳胶床垫,203598719,宸,39.94418,116.42462,Entire home/apt,336,1,61
31185786,"碧格丽主题民宿,爱斐堡酒庄对面50米,玫瑰情园3公里,南山滑雪场十分钟,古北水镇中途,蓝色主题客房",214630481,排亮,40.37308,116.8927,Private room,188,1,365
31185799,1地铁6号线北运河西直达国贸大望路单人间,229974857,巴,39.9009,116.67526,Private room,81,1,361
31185922,地铁6号线北运河西直达国贸大望路超大阳光房,229974857,巴,39.90088,116.67467,Private room,121,1,365
31186173,"碧格丽主题民宿,爱斐堡酒庄对面50米,玫瑰情园3公里,南山滑雪场十分钟,古北水镇中途,紫色主题客房",214630481,排亮,40.37194,116.89435,Private room,188,1,365
31186615,"西二旗地铁站附近温馨舒适大床房,临近百度腾讯",225063118,明成,40.06648,116.30475,Private room,181,1,356
31186948,"西二旗地铁13号线温馨舒适大床房,临近百度腾讯｡",225063118,明成,40.06936,116.30928,Private room,188,1,356
31187088,"西二旗地铁附近温馨舒适大床房,临近百度腾讯｡",225063118,明成,40.06802,116.31058,Private room,188,1,356
31187682,超舒适便宜,233162799,虎,39.82639,116.46292,Private room,81,1,365
31192773,石佛营､十里堡地铁站附近炫特区､精装一居､可做饭/临近王府井､天安门､南锣鼓巷,231911441,柯岩,39.93139,116.50519,Entire home/apt,436,1,91
31193041,"这里就是你的家,女主人会为您准备美味的早餐,还可以当导游啊",232330695,娟,39.98423,116.43673,Private room,282,1,365
31194385,近公众交通及大型商场,151022626,生波,40.03342,116.33595,Private room,684,3,0
31194452,西二旗/上地/软件园/美和园西区 带阳台朝南大主卧,37262830,Xueying,40.03355,116.32283,Private room,148,1,0
31194876,古北水镇明秀阁loft二居带小院,230467015,西艳,40.65148,117.27693,Entire home/apt,1000,1,363
31195584,北运河西 宽敞舒适公寓 地铁六号线直达后海､南锣鼓巷,233227086,Kunkun,39.90039,116.68955,Private room,382,1,91
31195677,【墨黛Space 】中式设计 5/7号线崇文门商圈 近故宫天安门 天坛,212545052,卡莎,39.89471,116.42479,Entire home/apt,530,1,203
31195834,Hello Beijing 北京你好,36668638,Meng Chin,39.85118,116.44196,Private room,121,1,320
31195863,密云南山脚下紧邻南山滑雪场庭前院后[溪花禅意]600平米独立四合院落,76274287,花开,40.35036,116.85983,Entire home/apt,4382,1,362
31195870,｢沙漠绿洲｣超舒适阳光公寓×厨卫齐全|紧邻北京站天坛 |天安门国贸20分钟 |地铁直达西站南站,212545052,卡莎,39.89224,116.4456,Entire home/apt,530,1,172
31195918,大望路地铁国贸四惠高端全景双人间国际公寓,42227491,Limin,39.90698,116.47532,Private room,262,2,356
31196010,三元桥温馨舒适大床房  接近太阳宫､机场10号线､国展､三里屯､工体,200092235,佳佳,39.96206,116.44977,Private room,148,1,22
31196151,北京南城明珠小区中南湾超级阳光花园豪华大床房,233260201,江州青云,39.78121,116.42085,Entire home/apt,268,1,90
31196246,大望路地铁国贸四惠高端全景单人间国际公寓,42227491,Limin,39.90774,116.47612,Private room,208,2,363
31196313,清华北大鸟巢中关村大三居《如故》主题,54436429,兴伟,39.99117,116.33583,Entire home/apt,1188,1,356
31196345,｢锦绣｣中关村近地铁站/清华/融科/中科院/沙发客(本套房源只出租沙发),192452824,媛,39.98377,116.32375,Private room,121,1,22
31196352,"【奢2】故宫(紫禁城),王府井,天坛,天安门,前门,南锣鼓巷,雍和宫,国贸CBD,古老与现代瞬间穿越",228646554,新华,39.84637,116.42759,Entire home/apt,429,3,165
31196367,大望路地铁国贸双井全景户型迷你单人间,42227491,Limin,39.90617,116.47642,Private room,168,2,356
31196460,高端社区大望路国贸临地铁双人间,42227491,Limin,39.90605,116.47545,Private room,248,2,361
31196561,大望路国贸地铁高端公寓温馨无窗双人间,42227491,Limin,39.90723,116.47631,Private room,228,2,364
31196620,古北水镇两室一厅双独卫小院露台观景房,233265393,建合,40.64793,117.26905,Entire home/apt,557,1,360
31196650,芳草地西街两居室 密码锁 给您家的感觉,232305864,钱多多,39.92103,116.44802,Entire home/apt,282,1,0
31197393,WuliPiggy5号/CBD国贸/合生汇/情侣约会/治愈/榻榻米/聚会首选/九龙山地铁站,41977170,杨,39.88721,116.47402,Entire home/apt,429,1,72
31197491,锦绣阁农家乐22-2欢迎您,233274107,健,40.44281,116.92577,Entire home/apt,201,1,365
31197639,弯月家·北欧简约清新公寓 楼下@劲松地铁口 近双井·国贸·天安门·北京站·欢乐谷,224770870,弯月,39.8858,116.46307,Entire home/apt,329,1,75
31198204,木屋榻榻米小房,119230350,禧室,40.03176,116.44421,Private room,1725,1,365
31198758,【絵家-曦】蒲黄榆地铁站-天坛-南站-东方医院-5号/14号地铁楼上-地铁边独享一居公寓可住2-4人,232540603,Lynn,39.86559,116.42256,Entire home/apt,315,1,73
31200033,宋家庄5号线10号线亦庄线南三环南四环中间位于,85618451,复辉,39.83886,116.42377,Entire home/apt,423,2,362
31200047,美式&安贞医院步行15分钟/可做饭､长租优惠三居室,199608290,园,39.96961,116.3916,Entire home/apt,537,1,52
31200136,"宋家庄5号线10号线亦庄线,刘家窑方庄  南三环南四环中间位于,天坛南顶秀金颐",85618451,复辉,39.84152,116.43147,Entire home/apt,423,2,362
31200137,【Rin's Home】落地窗公寓/精致书案/厨具/3分钟步行央美望京soho/vip会员投影,21368153,Lin,39.98878,116.47377,Entire home/apt,389,1,79
31200256,#Chestnut#near by Mutianyu Great Wall - 榻榻米房间含双早,27395637,Alice Yaping,40.37929,116.55187,Private room,369,1,171
31200429,近地铁六道口清华北大九大名校欢度春节必选简欧轻奢阳光房,206520404,Hammer,40.00481,116.34882,Entire home/apt,691,2,90
31200440,"Cosy bright room near Chaoyang Park, line 6 and 14",154157788,Yvonne,39.9294,116.4766,Private room,161,1,46
31200988,【四月特惠】设计师的家/三里屯太古里边上的独立卧室/掌宿工作室内,64028459,二笼,39.93555,116.45077,Private room,349,1,131
31201079,繁华中心 全南两居 宣武·西单·故宫 明亮温暖家,222174712,Feifei,39.89385,116.37798,Entire home/apt,329,1,0
31201217,大投影相伴【栖身陶然亭】,207085524,翠翠,39.87353,116.37781,Entire home/apt,382,1,87
31201618,王府井､协和医院､天安门附近傅作义故居中国风设计,231904000,楠旭,39.92292,116.4077,Entire home/apt,698,1,170
31201728,Taos home,24955392,Taotao,39.95855,116.2396,Private room,1201,7,362
31201821,三里屯工体｢达尔文日记｣团结湖地铁站,146477961,Lola妈妈,39.93202,116.46531,Entire home/apt,429,1,83
31202247,"两居室｢北国之春｣近中央电视台,人民日报社,地铁十号线",146477961,Lola妈妈,39.9176,116.46802,Entire home/apt,329,1,31
31203057,地铁房自住单间,141684002,所安,39.81215,116.30497,Private room,74,1,180
31203467,【米树(Miss U)小窝】良乡大学城旁loft,136878393,晓燕,39.7213,116.18278,Entire home/apt,268,1,353
31204867,简约之家,226112676,国良,39.85522,116.35673,Entire home/apt,597,1,365
31205334,"西二旗地铁附近温馨大床房,临近百度,腾讯｡",233351725,春梅,40.06121,116.30768,Private room,188,1,356
31208599,爱的小窝,12069018,Jinyan,39.9261,116.61581,Entire home/apt,329,1,180
31210085,【心归宿】简约居j/天安门/南锣鼓巷/故宫/后海/王府井/中国美术馆/协和医院,215934073,乐乐,39.92681,116.41392,Entire home/apt,396,1,346
31210707,【米树(Miss U)小窝】良乡大学城旁小loft,136878393,晓燕,39.72117,116.18101,Entire home/apt,242,1,356
31210920,Art house in CBD,135992619,Megan,39.90101,116.47119,Private room,336,1,0
31211160,【绿野仙踪】LOFT网红简约 小清新风格  苏州桥  人民大学  理工  民族  外国语,232494878,李先生,39.96555,116.30863,Private room,369,1,352
31211390,"六号线黄渠地铁站附近,步行十分钟,摆渡车直达,首都机场25分钟直达,南锣鼓巷地铁直达,科技大学附近",117908703,Winston,39.91712,116.58722,Private room,127,2,0
31211707,清新两居近301医院/五棵松体育馆/天安门故宫/北京西站,189634994,杨,39.90862,116.2912,Entire home/apt,1288,1,91
31211718,延庆熙龙苑2号院龙庆峡玉渡山滑雪场民宿小院,233427386,龙苑,40.53595,116.0911,Entire home/apt,3201,1,252
31212033,整栋豪华两层大复试)步行天安门 前门 大栅栏 纪晓岚故居 二环地铁  5分钟   近天坛 崇文门,211019246,健,39.89171,116.39233,Entire home/apt,785,1,77
31212107,【斑斓·家】北京-石景山北方国际中心精品复式投影一居室,225529514,溜溜,39.90471,116.22582,Entire home/apt,429,1,365
31212309,【北京西站】loft 达官营地铁站 广安门外大街,230114738,茜萌,39.89505,116.33693,Entire home/apt,497,1,334
31212976,"天安门故宫周边,地铁旁温馨阳光大床房(带阳台)",150544172,钰,39.90962,116.39797,Private room,295,1,41
31213548,《白领公寓》九龙山大望路乐成豪丽高端公寓邻近合生汇天安门双井国贸附近,117924174,佳彬,39.89562,116.47592,Entire home/apt,396,1,360
31213915,"东城MOMA高端公寓配齐两居,开放式厨房,临近东直门簋街雍和宫故宫",233449899,吴兰花,39.95115,116.43577,Entire home/apt,1201,1,90
31214228,"【超低特价】【瑞HOUSE】大户型两进四合院/新中式风格/体验京城贵族生活,感受不一样的北京城",219820777,马修,39.93051,116.40082,Entire home/apt,3000,1,89
31215040,宋家庄5号10号线亦庄线南三环南三环刘家窑宋家庄方庄,85618451,复辉,39.837,116.42351,Entire home/apt,423,2,362
31215247,北京中轴线一分钟地铁房三环精装温馨独立1居三床位整租,233457510,一,39.85184,116.39783,Entire home/apt,268,1,0
31215521,Xiangxuan Tea House,126894856,Julie,39.7643,116.33681,Private room,698,1,91
31215919,三元桥国展南锣鼓巷三里屯工体簋街超大客厅带阳光露台大两居,187558310,彭,39.95757,116.44045,Entire home/apt,899,1,83
31215955,良乡大学城 榻榻米体验房,212399587,春梅,39.72799,116.16127,Private room,201,1,177
31216227,【大屯路】鸟巢 中国科学技术馆 中式古典两居室,230114738,茜萌,40.00658,116.40222,Entire home/apt,597,1,353
31217318,【我的窝】中关村五道口知春路宇宙中心和房东合住卧室,39126401,T蘑菇,39.98147,116.33663,Shared room,107,1,170
31217649,"天安门,王府井,新景家园两室一厅套房公寓3-8",233478544,涛,39.8972,116.423,Entire home/apt,530,1,344
31217680,【1#】长阳地铁站旁､万科loft､两张大床､可以做饭､全景飘窗､视野超好､直达北京西站,229035662,进,39.76602,116.21678,Entire home/apt,275,1,33
31218244,宽敞舒适的阳光美式超大落地窗公寓 靠地铁/生活便利 【春季特惠】,107876022,莉莉,40.02052,116.46567,Entire home/apt,530,1,16
31218640,"天安门,王府井,国瑞城三室一厅套房公寓10-6",233478544,涛,39.89831,116.42262,Entire home/apt,570,1,342
31225290,"后现代时尚双大床大开间,草房地铁站是首都机场和北京火车站中转交通枢纽,可达后海,南锣鼓巷,前门王府井",233552923,颖,39.92448,116.61666,Entire home/apt,282,1,358
31225663,"荷塘月色幽静晓筑｡地铁六号线草房站,直达后海,南锣鼓巷｡首都机场北京火车站20分钟路程,是交通枢纽站",233552923,颖,39.92598,116.61619,Entire home/apt,235,1,365
31225692,近地铁6号线青年路站朝阳大悦城优质房源,233560101,女士,39.92436,116.51538,Entire home/apt,517,1,365
31225704,地铁8号线/西小口地铁站/鸟巢/水立方/世华龙樾一楼下跃大两居,106872416,维仁,40.04786,116.35316,Entire home/apt,456,2,89
31225726,【花鸟石居】延庆景点中心|临近八达岭长城世园会|独栋别墅|北欧日式风格|私家花园|家庭出游,147633984,哲,40.41919,115.93277,Entire home/apt,1798,1,365
31226044,天通苑西一区带独立卫生间 地铁附近108,221088448,波,40.06207,116.40862,Private room,107,1,363
31226456,Dragon的运动与读书会,27926003,Dragon,39.91733,116.47502,Private room,268,5,170
31226902,"(我家那闺女)取景七姑娘精品民宿慕田峪长城-六渡乐园,亲子民宿",99756248,静,40.38414,116.53602,Entire home/apt,2248,1,357
31227023,Ryan’s House 朝阳区15号线别墅套间,140411395,小丫,40.03614,116.51172,Private room,450,1,364
31227065,共享客厅舒适双人床,213722267,忠华,40.06527,116.43436,Shared room,67,1,362
31227464,【温馨女生房】自助入住 欧式清新文艺风 对外经贸大学 中日友好医院 惠新西街南口 十/五号线,116808827,J,39.97862,116.41948,Private room,235,2,135
31227489,【春季特惠】四时の冬_二环黄金地段的阳光单人间 近故宫天坛/大栅栏/国贸三里屯 地铁仅150米,70339679,Vivian,39.86709,116.4435,Private room,148,1,354
31227759,"西二旗地铁附近温馨舒适大床房,临近百度腾讯",233351725,春梅,40.06068,116.3057,Private room,188,1,356
31227814,"西二旗地铁附近温馨舒适大床房,临近百度腾讯｡",233351725,春梅,40.06053,116.30548,Private room,188,1,356
31227831,[生命树之家]~近机场/东直门枢纽站/三里屯/东直门地铁/朝阳医院/工人体育馆/保利剧院,233582426,立香,39.94116,116.44219,Private room,215,1,171
31227875,亚奥鸟巢豪华标准双床房,199889602,华,39.97979,116.38217,Entire home/apt,369,1,361
31228340,邻近传媒大学第二外国语学院双桥高碑店附近超级蜂巢公寓,223942526,Xubiao,39.89967,116.54842,Entire home/apt,268,1,179
31228725,《橄榄树之家》三里屯/银座/东直门地铁/朝阳医院/东直门医院/武警总医院/工人体育馆/保利剧院,233582426,立香,39.93955,116.4437,Private room,188,1,170
31228955,"怀柔区雁栖湖.青龙峡青龙湖景区,红螺寺.慕田峪长城.老北京四合院民宿《不舍庭院》",233592874,萍,40.44609,116.70163,Entire home/apt,3979,1,361
31229215,朗诗寓国贸劲松店,232466092,王,39.87962,116.45728,Private room,262,30,365
31229442,舒雅民宿--京东总部(经海路地铁站)大床房,231788217,小云,39.78227,116.56849,Private room,268,1,181
31229706,"这是你北京的家,位于朝阳公园和三里屯,蓝色港湾,朝阳大悦城附近",39793737,Susan,39.94353,116.50226,Private room,188,2,351
31229768,国际公寓独立主卧,220143018,Jh-Dr,39.95283,116.27866,Private room,799,1,180
31229905,媯水湖畔温馨佳苑,233603078,建英,40.45043,115.98424,Private room,389,1,365
31229937,酒煮年华东直门簋街工体三里屯独立一居,182105805,洋杰,39.94045,116.43562,Entire home/apt,456,1,78
31230433,都市观景房917,201690038,京林,39.99144,116.48215,Entire home/apt,886,1,365
31230511,"【猫在家看电影】后海畔温馨舒适的家,近鼓楼 南锣 故宫 北海",87894140,Sunshine,39.94322,116.38545,Entire home/apt,268,1,354
31230775,你与本网红只差一个眼神的距离!,187040213,Cathy,39.9048,116.54777,Entire home/apt,302,1,0
31232721,"特价:北京地铁步行5分钟,天安门10分钟,西单,北京西站,故宫,东单两居整套公寓",138917182,Bo,39.89832,116.36978,Entire home/apt,382,1,41
31232958,Fó系套房·R2|用品来自野兽派 邻近北外 北理工 人大 民大 苏州桥 紫竹桥,35464828,Cc,39.9525,116.30821,Shared room,201,1,116
31236347,顺义机场附近马坡香悦四季暖心大开间豪华1.8米大皮床,229793178,姜巍,40.17176,116.65759,Entire home/apt,268,1,175
31239764,【米拉之家】单间出租万寿路五棵松西钓鱼台交通便利#北欧Ins风#亲子游#单间出租适合三口之家,31789238,Mira,39.91815,116.29144,Private room,289,3,0
31240676,小裕のHome,233720835,Gang,39.8756,116.34034,Entire home/apt,174,1,14
31241911,傲寒中式古典主义四人居,209822275,家敏,39.91978,116.46025,Entire home/apt,799,1,364
31241995,【高端小区 整套公寓】近朝阳公园-蓝色港湾-团结湖-大望路-国贸-三里屯 步行五分钟金台路地铁一居室,73933839,Bing,39.92719,116.47645,Entire home/apt,382,1,153
31242081,良乡大学城地铁站 loft 小学可乐居 情侣青旅 旭辉e天地 理工大学 工商大学 配套齐全 近地铁,194603987,帅,39.72125,116.17024,Entire home/apt,127,1,340
31242568,"暖居(西直门,德胜门,北京邮电大学998米､北京师范大学1千米,交通大学,北大人民医院､积水潭医院)",233105375,锅锅,39.94999,116.35901,Private room,168,1,172
31242701,"[驿动空间] 童话树屋Loft艺术民宿 离机场开车30分钟 配投影 离新国展,望京开车20分钟",128951070,Itonespace,40.21236,116.51462,Entire home/apt,295,1,365
31242839,"馨家(西直门,德胜门,北京邮电大学998米､北京师范大学1千米,交通大学｡积水潭医院､北大人民医院)",233105375,锅锅,39.95107,116.3631,Private room,215,1,170
31242865,"(华13A)东三环劲松地铁口单人间,走路5分钟到地铁口,近邻国贸天安门故宫",229677061,喵喔,39.88775,116.46593,Private room,161,1,64
31243021,"(华13B)东三环劲松地铁口单人间,到地铁口走路只需5分钟,近邻国贸天安门故宫",229677061,喵喔,39.8895,116.46656,Private room,161,1,84
31243131,"(华13C)东三环劲松地铁口单人间,到地铁口走路只需要5分钟,近邻国贸天安门故宫",229677061,喵喔,39.88846,116.46625,Private room,161,1,84
31243225,"(华13E)东三环劲松地铁口大床房,到地铁口走路只需5分钟,近邻国贸天安门故宫",229677061,喵喔,39.88901,116.46608,Private room,188,1,84
31243406,双井站-南向独卫大主卧,94594030,Miranda,39.88911,116.46333,Shared room,101,3,21
31243695,一号线旁舒适阳光朝南单间出租A cozy room near line 1,24097063,Ava,39.90997,116.49249,Private room,141,3,178
31243822,亦庄京东公寓莫尔空间城乡世纪广场,217344724,白,39.80011,116.53233,Entire home/apt,396,1,365
31244274,东四环欢乐谷北京故事温馨小隅,142522721,海峰,39.86744,116.51289,Private room,114,2,365
31244316,首都机场新国展地铁15号线南法信 北欧格调LOFT复式超大飘窗,211573481,甜,40.07818,116.70859,Entire home/apt,557,1,90
31244706,【派途鼎泰楼农庄】单间出租,217353228,郭,40.48984,115.99453,Private room,168,1,196
31244770,12人闲菜村熹泽客栈(九渡河店)—怀柔背山禅意四合院 烧烤涮肉聚会 团建 独院 KTV 麻将 烤肉‭,233764615,熹泽客栈,40.35341,116.43773,Entire home/apt,3879,1,361
