listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
33463719,2019-04-20,t,$420.00,$420.00,1.0,1125.0
33463719,2020-04-05,t,$397.00,$397.00,1.0,1125.0
33463766,2019-09-16,t,$169.00,$169.00,1.0,15.0
33463766,2020-01-09,t,$169.00,$169.00,1.0,15.0
33464135,2019-12-13,t,$1260.00,$1260.00,1.0,1125.0
33464135,2019-06-14,t,$1260.00,$1260.00,1.0,1125.0
33464292,2020-03-09,t,$480.00,$480.00,1.0,1125.0
33464292,2019-08-23,t,$698.00,$698.00,1.0,1125.0
33464445,2019-06-29,t,$138.00,$138.00,1.0,1125.0
33464445,2019-09-24,f,$138.00,$138.00,1.0,1125.0
33464469,2020-02-24,t,$187.00,$187.00,1.0,1125.0
33464469,2019-05-19,t,$158.00,$158.00,1.0,1125.0
33464499,2019-06-24,t,$390.00,$390.00,1.0,1125.0
33464499,2020-02-12,t,$390.00,$390.00,1.0,1125.0
33464530,2019-06-16,t,$1200.00,$1200.00,1.0,1125.0
33464530,2019-12-25,f,$1200.00,$1200.00,1.0,1125.0
33464647,2020-01-12,t,$298.00,$298.00,1.0,30.0
33464647,2019-12-07,t,$398.00,$398.00,1.0,30.0
33464680,2019-06-16,t,$168.00,$168.00,1.0,1125.0
33464680,2019-12-15,f,$168.00,$168.00,1.0,1125.0
33464747,2019-07-10,t,$1254.00,$1254.00,1.0,1125.0
33464747,2020-03-19,f,$2019.00,$2019.00,1.0,1125.0
33464759,2019-05-17,t,$498.00,$498.00,1.0,1125.0
33464759,2020-03-19,t,$356.00,$356.00,1.0,1125.0
33464812,2019-06-12,t,$100.00,$100.00,1.0,1125.0
33464812,2019-12-16,f,$126.00,$126.00,1.0,1125.0
33464854,2020-04-14,t,$313.00,$313.00,1.0,1125.0
33464854,2020-03-08,t,$312.00,$312.00,1.0,1125.0
33464887,2019-07-07,t,$860.00,$860.00,1.0,1125.0
33464887,2019-05-02,f,$860.00,$860.00,1.0,1125.0
33464985,2020-03-20,t,$898.00,$898.00,1.0,1125.0
33464985,2019-06-10,t,$898.00,$898.00,1.0,1125.0
33465118,2019-07-03,f,$341.00,$341.00,1.0,1125.0
33465118,2019-11-04,t,$387.00,$387.00,1.0,1125.0
33465141,2019-05-28,t,$200.00,$200.00,1.0,30.0
33465141,2020-01-08,f,$200.00,$200.00,1.0,30.0
33465158,2020-04-01,f,$668.00,$668.00,1.0,1125.0
33465158,2019-05-17,t,$628.00,$628.00,1.0,1125.0
33465388,2019-07-25,f,$168.00,$168.00,1.0,1125.0
33465388,2019-11-12,f,$168.00,$168.00,1.0,1125.0
33465480,2020-01-01,f,$158.00,$158.00,1.0,1125.0
33465480,2019-07-22,t,$158.00,$158.00,1.0,1125.0
33465493,2019-04-30,f,$190.00,$190.00,2.0,1125.0
33465493,2020-01-09,f,$190.00,$190.00,2.0,1125.0
33465541,2019-05-10,t,$1288.00,$1288.00,1.0,1125.0
33465541,2019-12-31,t,$1314.00,$1314.00,1.0,1125.0
33465729,2020-02-16,t,$410.00,$410.00,1.0,1125.0
33465729,2019-04-23,t,$388.00,$388.00,1.0,1125.0
33465745,2019-04-22,t,$2999.00,$2999.00,1.0,1125.0
33465745,2020-02-09,t,$2999.00,$2999.00,1.0,1125.0
33466031,2019-12-01,t,$1048.00,$1048.00,1.0,1125.0
33466031,2020-03-28,t,$1048.00,$1048.00,1.0,1125.0
33466216,2019-05-17,f,$380.00,$380.00,1.0,1125.0
33466216,2019-12-28,f,$380.00,$380.00,1.0,1125.0
33466322,2019-07-21,f,$279.00,$279.00,2.0,1125.0
33466322,2020-01-06,f,$279.00,$279.00,2.0,1125.0
33467237,2020-02-07,f,$339.00,$339.00,2.0,1125.0
33467237,2019-09-22,f,$296.00,$296.00,2.0,1125.0
33467525,2019-07-28,t,$320.00,$320.00,1.0,7.0
33467525,2020-02-23,t,$417.00,$417.00,1.0,7.0
33467749,2019-09-13,t,$299.00,$299.00,1.0,1125.0
33467749,2019-07-16,f,$299.00,$299.00,1.0,1125.0
33472553,2019-09-16,f,$598.00,$598.00,1.0,1125.0
33472553,2019-09-15,f,$800.00,$800.00,1.0,1125.0
33473262,2019-08-05,f,$398.00,$398.00,1.0,1125.0
33473262,2019-10-23,f,$699.00,$699.00,1.0,1125.0
33473303,2019-04-21,t,$88.00,$88.00,1.0,1125.0
33473303,2019-08-25,t,$88.00,$88.00,1.0,1125.0
33473647,2019-12-30,t,$528.00,$528.00,1.0,1125.0
33473647,2020-02-04,t,$528.00,$528.00,1.0,1125.0
33474537,2019-07-08,t,$308.00,$308.00,1.0,1125.0
33474537,2019-11-25,t,$308.00,$308.00,1.0,1125.0
33474584,2020-04-04,t,$658.00,$625.00,1.0,1125.0
33474584,2019-06-08,t,$668.00,$635.00,1.0,1125.0
33474819,2019-08-31,t,$300.00,$300.00,1.0,1125.0
33474819,2020-01-02,t,$317.00,$317.00,1.0,1125.0
33474881,2020-02-06,f,$118.00,$118.00,1.0,1125.0
33474881,2020-03-10,f,$118.00,$118.00,1.0,1125.0
33474912,2020-03-06,t,$368.00,$368.00,1.0,1125.0
33474912,2019-08-22,t,$368.00,$368.00,1.0,1125.0
33474940,2019-10-10,f,$118.00,$118.00,1.0,1125.0
33474940,2019-10-09,f,$118.00,$118.00,1.0,1125.0
33475096,2019-07-14,t,$288.00,$288.00,1.0,1125.0
33475096,2020-02-06,f,$295.00,$295.00,1.0,1125.0
33475103,2019-07-01,t,$368.00,$368.00,1.0,1125.0
33475103,2019-08-18,t,$368.00,$368.00,1.0,1125.0
33475215,2020-04-03,t,$288.00,$279.00,1.0,1125.0
33475215,2019-09-14,t,$308.00,$299.00,1.0,1125.0
33475242,2020-03-24,t,$286.00,$286.00,1.0,1125.0
33475242,2019-10-03,t,$278.00,$278.00,1.0,1125.0
33475280,2020-01-01,f,$236.00,$236.00,1.0,1125.0
33475280,2019-05-23,t,$227.00,$227.00,1.0,1125.0
33475325,2020-03-18,t,$499.00,$499.00,1.0,1125.0
33475325,2020-02-23,t,$499.00,$499.00,1.0,1125.0
33475354,2020-01-14,f,$458.00,$458.00,1.0,1125.0
33475354,2020-02-08,f,$458.00,$458.00,1.0,1125.0
33475383,2019-11-23,t,$1288.00,$1288.00,1.0,1125.0
33475383,2019-05-13,t,$1288.00,$1288.00,1.0,1125.0
33475611,2019-08-19,t,$450.00,$450.00,1.0,1125.0
33475611,2019-07-25,t,$450.00,$450.00,1.0,1125.0
33475652,2019-10-17,f,$415.00,$415.00,1.0,1125.0
33475652,2020-03-27,f,$422.00,$422.00,1.0,1125.0
33475657,2019-06-26,t,$89.00,$89.00,1.0,1125.0
33475657,2019-12-16,t,$89.00,$89.00,1.0,1125.0
33475660,2019-07-04,t,$669.00,$669.00,1.0,1125.0
33475660,2019-05-14,t,$599.00,$599.00,1.0,1125.0
33475665,2019-07-29,t,$89.00,$89.00,1.0,1125.0
33475665,2019-05-05,t,$89.00,$89.00,1.0,1125.0
33475758,2020-02-26,t,$598.00,$598.00,1.0,1125.0
33475758,2020-02-13,t,$598.00,$598.00,1.0,1125.0
33475759,2019-06-28,t,$750.00,$750.00,1.0,1125.0
33475759,2020-03-10,f,$650.00,$650.00,1.0,1125.0
33475858,2020-02-16,t,$528.00,$528.00,1.0,1125.0
33475858,2020-01-12,t,$528.00,$528.00,1.0,1125.0
33475878,2019-08-20,t,$899.00,$899.00,1.0,1125.0
33475878,2020-02-14,t,$599.00,$599.00,1.0,1125.0
33476058,2019-08-08,t,$769.00,$769.00,1.0,1125.0
33476058,2019-12-07,t,$597.00,$597.00,1.0,1125.0
33476090,2019-07-06,t,$658.00,$658.00,1.0,1125.0
33476090,2019-08-08,t,$658.00,$658.00,1.0,1125.0
33476094,2020-01-19,f,$188.00,$188.00,1.0,1125.0
33476094,2019-06-26,t,$228.00,$228.00,1.0,1125.0
33476127,2019-06-27,t,$469.00,$469.00,1.0,1125.0
33476127,2019-05-08,t,$338.00,$338.00,1.0,1125.0
33476148,2019-11-20,f,$1180.00,$1180.00,1.0,1125.0
33476148,2020-03-09,f,$1180.00,$1180.00,1.0,1125.0
33476276,2020-01-31,t,$308.00,$308.00,1.0,1125.0
33476276,2019-09-29,t,$486.00,$486.00,1.0,1125.0
33476295,2019-09-22,t,$655.00,$655.00,1.0,1125.0
33476295,2019-07-09,t,$655.00,$655.00,1.0,1125.0
33476366,2019-09-17,t,$428.00,$428.00,1.0,1125.0
33476366,2019-09-20,t,$428.00,$428.00,1.0,1125.0
33476591,2019-10-24,f,$217.00,$217.00,1.0,1125.0
33476591,2019-09-19,t,$180.00,$180.00,1.0,1125.0
33476641,2019-05-01,f,$198.00,$198.00,1.0,1125.0
33476641,2019-08-22,t,$198.00,$198.00,1.0,1125.0
33476666,2019-05-06,f,$888.00,$888.00,1.0,1125.0
33476666,2020-03-09,f,$888.00,$888.00,1.0,1125.0
33476887,2019-09-30,f,$632.00,$632.00,3.0,1125.0
33476887,2019-06-10,t,$632.00,$632.00,3.0,1125.0
33477075,2019-12-21,f,$466.00,$466.00,1.0,1125.0
33477075,2019-05-26,t,$438.00,$438.00,1.0,1125.0
33477086,2020-03-03,f,$315.00,$315.00,1.0,30.0
33477086,2019-10-24,f,$312.00,$312.00,1.0,30.0
33477114,2020-02-08,f,$228.00,$228.00,1.0,1125.0
33477114,2019-11-22,f,$228.00,$228.00,1.0,1125.0
33477127,2019-04-17,t,$860.00,$860.00,1.0,1125.0
33477127,2019-07-19,f,$860.00,$860.00,1.0,1125.0
33477209,2019-07-25,t,$480.00,$480.00,1.0,365.0
33477209,2019-10-28,t,$480.00,$480.00,1.0,365.0
33477225,2019-08-21,t,$550.00,$550.00,1.0,1125.0
33477225,2019-10-01,t,$550.00,$550.00,1.0,1125.0
33477255,2019-12-21,t,$798.00,$798.00,1.0,1125.0
33477255,2019-11-06,t,$798.00,$798.00,1.0,1125.0
33477288,2019-08-21,t,$359.00,$359.00,1.0,1125.0
33477288,2019-12-03,t,$359.00,$359.00,1.0,1125.0
33477548,2020-04-03,t,$1720.00,$1720.00,1.0,1125.0
33477548,2019-07-20,t,$1388.00,$1388.00,1.0,1125.0
33478150,2020-02-15,t,$1415.00,$1415.00,1.0,1125.0
33478150,2019-08-27,t,$1188.00,$1188.00,1.0,1125.0
33478162,2020-01-19,f,$109.00,$109.00,1.0,1125.0
33478162,2019-07-21,f,$109.00,$109.00,1.0,1125.0
33478165,2020-02-03,t,$486.00,$486.00,1.0,1125.0
33478165,2019-04-25,t,$486.00,$486.00,1.0,1125.0
33478174,2019-12-27,t,$222.00,$222.00,1.0,1125.0
33478174,2019-06-18,t,$222.00,$222.00,1.0,1125.0
33478181,2019-05-15,t,$228.00,$228.00,1.0,1125.0
33478181,2019-07-23,t,$235.00,$235.00,1.0,1125.0
33478352,2020-01-15,t,$94.00,$94.00,1.0,1125.0
33478352,2019-09-26,t,$91.00,$91.00,1.0,1125.0
33478369,2019-05-24,t,$3280.00,$3280.00,1.0,1125.0
33478369,2019-10-27,t,$3280.00,$3280.00,1.0,1125.0
33478417,2019-10-07,t,$488.00,$488.00,1.0,1125.0
33478417,2020-02-20,t,$488.00,$488.00,1.0,1125.0
33478447,2019-06-03,t,$240.00,$240.00,1.0,1125.0
33478447,2019-07-18,f,$247.00,$247.00,1.0,1125.0
33478587,2019-11-10,t,$2400.00,$2400.00,1.0,1125.0
33478587,2019-11-30,t,$2400.00,$2400.00,1.0,1125.0
33478859,2019-12-09,t,$480.00,$480.00,1.0,365.0
33478859,2019-04-18,f,$480.00,$480.00,1.0,365.0
33479012,2020-02-13,f,$600.00,$600.00,1.0,1125.0
33479012,2019-08-13,t,$600.00,$600.00,1.0,1125.0
33479079,2019-07-16,t,$175.00,$175.00,1.0,1125.0
33479079,2019-08-10,t,$170.00,$170.00,1.0,1125.0
33479121,2019-07-05,t,$1288.00,$1288.00,1.0,1125.0
33479121,2019-12-31,t,$1316.00,$1316.00,1.0,1125.0
33479126,2019-11-06,t,$915.00,$915.00,1.0,1125.0
33479126,2019-08-24,t,$866.00,$866.00,1.0,1125.0
33479159,2019-08-11,t,$208.00,$208.00,1.0,30.0
33479159,2019-07-05,t,$212.00,$212.00,1.0,30.0
33479169,2019-10-08,f,$108.00,$108.00,1.0,1125.0
33479169,2020-02-19,f,$108.00,$108.00,1.0,1125.0
33479388,2019-08-15,t,$1288.00,$1288.00,1.0,1125.0
33479388,2019-07-11,t,$1288.00,$1288.00,1.0,1125.0
33479607,2019-08-13,t,$550.00,$550.00,1.0,1125.0
33479607,2019-05-26,t,$550.00,$550.00,1.0,1125.0
33479647,2019-10-09,t,$1880.00,$1880.00,1.0,1125.0
33479647,2019-04-28,t,$1599.00,$1599.00,1.0,1125.0
33479652,2020-01-09,f,$830.00,$830.00,1.0,1125.0
33479652,2019-07-29,t,$830.00,$830.00,1.0,1125.0
33479788,2019-12-26,f,$712.00,$712.00,1.0,1125.0
33479788,2019-10-15,f,$700.00,$700.00,1.0,1125.0
33479828,2019-09-29,t,$318.00,$318.00,1.0,1125.0
33479828,2019-06-25,t,$318.00,$318.00,1.0,1125.0
33480025,2019-08-07,t,$279.00,$279.00,1.0,1125.0
33480025,2019-10-13,t,$259.00,$259.00,1.0,1125.0
33480321,2020-01-19,t,$234.00,$234.00,1.0,1125.0
33480321,2019-12-16,t,$234.00,$234.00,1.0,1125.0
33480360,2019-12-17,t,$498.00,$498.00,1.0,1125.0
33480360,2019-09-23,t,$498.00,$498.00,1.0,1125.0
33480393,2020-03-19,f,$407.00,$407.00,1.0,1125.0
33480393,2019-07-18,f,$392.00,$392.00,1.0,1125.0
33480461,2019-11-02,f,$313.00,$313.00,1.0,1125.0
33480461,2019-08-16,f,$278.00,$278.00,1.0,1125.0
33480463,2020-03-31,t,$4270.00,$4270.00,1.0,1125.0
33480463,2019-07-19,t,$3112.00,$3112.00,1.0,1125.0
33480573,2020-03-12,t,$3880.00,$3880.00,1.0,1125.0
33480573,2019-11-22,t,$3880.00,$3880.00,1.0,1125.0
33480699,2020-01-26,t,$3000.00,$3000.00,240.0,240.0
33480699,2019-12-28,t,$3000.00,$3000.00,240.0,240.0
33480896,2020-04-12,f,$145.00,$145.00,1.0,1125.0
33480896,2019-07-17,f,$96.00,$96.00,1.0,1125.0
33480979,2019-07-29,f,$389.00,$389.00,1.0,1125.0
33480979,2019-09-19,f,$389.00,$389.00,1.0,1125.0
33481136,2019-10-30,f,$158.00,$158.00,30.0,1125.0
33481136,2019-09-06,t,$158.00,$158.00,30.0,1125.0
33481168,2019-09-02,t,$508.00,$508.00,1.0,1125.0
33481168,2019-04-28,t,$388.00,$388.00,1.0,1125.0
33481176,2019-09-19,t,$488.00,$488.00,1.0,1125.0
33481176,2019-10-11,t,$488.00,$488.00,1.0,1125.0
33481178,2019-12-05,t,$320.00,$320.00,1.0,1125.0
33481178,2019-05-21,t,$320.00,$320.00,1.0,1125.0
33481226,2019-12-17,f,$258.00,$258.00,1.0,28.0
33481226,2019-11-30,f,$268.00,$268.00,1.0,28.0
33481238,2020-02-02,f,$355.00,$355.00,1.0,1125.0
33481238,2020-01-28,f,$355.00,$355.00,1.0,1125.0
33481594,2019-09-16,f,$356.00,$356.00,1.0,1125.0
33481594,2020-02-13,f,$414.00,$414.00,1.0,1125.0
33481648,2020-02-28,t,$344.00,$344.00,1.0,1125.0
33481648,2020-02-29,t,$344.00,$344.00,1.0,1125.0
33481668,2019-06-23,t,$296.00,$296.00,1.0,1125.0
33481668,2019-04-26,t,$327.00,$327.00,1.0,1125.0
33482109,2019-11-14,t,$500.00,$500.00,1.0,30.0
33482109,2019-08-05,t,$500.00,$500.00,1.0,30.0
33482286,2020-01-16,t,$3680.00,$3680.00,1.0,1125.0
33482286,2019-05-03,t,$3680.00,$3680.00,1.0,1125.0
33482619,2019-05-24,t,$108.00,$108.00,1.0,1125.0
33482619,2020-01-19,f,$108.00,$108.00,1.0,1125.0
33482706,2019-07-08,t,$308.00,$308.00,1.0,1125.0
33482706,2019-12-06,f,$409.00,$409.00,1.0,1125.0
33482805,2020-04-10,f,$371.00,$371.00,1.0,1125.0
33482805,2019-09-07,f,$300.00,$300.00,1.0,1125.0
33482970,2019-10-30,t,$88.00,$88.00,1.0,1125.0
33482970,2019-10-28,t,$88.00,$88.00,1.0,1125.0
33483056,2020-02-27,f,$284.00,$284.00,1.0,1125.0
33483056,2019-07-30,t,$219.00,$219.00,1.0,1125.0
33483189,2019-10-17,f,$599.00,$599.00,1.0,1125.0
33483189,2020-02-15,f,$599.00,$599.00,1.0,1125.0
33483276,2019-08-11,t,$728.00,$728.00,1.0,1125.0
33483276,2019-10-23,f,$688.00,$688.00,1.0,1125.0
33483283,2019-06-26,t,$458.00,$458.00,1.0,1125.0
33483283,2019-12-23,f,$458.00,$458.00,1.0,1125.0
33483413,2019-09-23,t,$298.00,$298.00,1.0,360.0
33483413,2019-12-01,t,$345.00,$345.00,1.0,360.0
33483751,2020-03-29,f,$528.00,$528.00,1.0,1125.0
33483751,2019-06-26,f,$658.00,$658.00,1.0,1125.0
33483987,2019-06-15,t,$548.00,$548.00,1.0,1125.0
33483987,2019-05-23,t,$548.00,$548.00,1.0,1125.0
33484045,2019-05-07,t,$6000.00,$6000.00,1.0,1125.0
33484045,2020-02-06,f,$9039.00,$9039.00,1.0,1125.0
33484208,2019-06-12,t,$680.00,$680.00,1.0,120.0
33484208,2019-05-23,t,$680.00,$680.00,1.0,120.0
33484291,2019-12-12,f,$1588.00,$1588.00,1.0,1125.0
33484291,2019-12-15,f,$1588.00,$1588.00,1.0,1125.0
33484312,2020-01-19,f,$688.00,$688.00,1.0,1125.0
33484312,2020-01-05,f,$688.00,$688.00,1.0,1125.0
33484411,2019-11-16,f,$3964.00,$3964.00,1.0,1125.0
33484411,2019-08-04,f,$3888.00,$3888.00,1.0,1125.0
33484420,2019-12-28,f,$3898.00,$3898.00,1.0,1125.0
33484420,2019-11-22,f,$3898.00,$3898.00,1.0,1125.0
33484484,2020-01-04,t,$379.00,$379.00,1.0,1125.0
33484484,2019-08-28,t,$329.00,$329.00,1.0,1125.0
33484580,2019-07-13,t,$747.00,$747.00,1.0,1125.0
33484580,2019-06-14,t,$747.00,$747.00,1.0,1125.0
33484725,2019-09-02,f,$108.00,$108.00,1.0,1125.0
33484725,2019-08-19,f,$108.00,$108.00,1.0,1125.0
33484766,2019-10-21,f,$398.00,$398.00,1.0,1125.0
33484766,2020-02-29,f,$398.00,$398.00,1.0,1125.0
33484809,2020-01-25,f,$388.00,$388.00,1.0,1125.0
33484809,2019-08-26,f,$388.00,$388.00,1.0,1125.0
33484844,2019-12-29,t,$658.00,$658.00,2.0,1125.0
33484844,2019-05-20,t,$658.00,$658.00,2.0,1125.0
33484893,2019-05-14,t,$499.00,$499.00,1.0,1125.0
33484893,2019-10-14,t,$619.00,$619.00,1.0,1125.0
33485085,2020-03-24,t,$1314.00,$1314.00,1.0,1125.0
33485085,2020-01-14,t,$1314.00,$1314.00,1.0,1125.0
33485086,2019-10-27,t,$382.00,$382.00,1.0,1125.0
33485086,2020-04-09,t,$384.00,$384.00,1.0,1125.0
33485936,2019-10-01,t,$99.00,$99.00,1.0,30.0
33485936,2019-04-19,f,$99.00,$99.00,1.0,30.0
33486204,2020-02-16,t,$316.00,$316.00,1.0,1125.0
33486204,2019-05-19,t,$298.00,$298.00,1.0,1125.0
33486287,2019-04-28,f,$598.00,$598.00,1.0,1125.0
33486287,2019-12-05,t,$598.00,$598.00,1.0,1125.0
33486426,2019-06-27,f,$503.00,$503.00,1.0,1125.0
33486426,2019-12-27,f,$547.00,$547.00,1.0,1125.0
33486562,2019-10-05,t,$600.00,$600.00,1.0,1125.0
33486562,2019-11-15,f,$600.00,$600.00,1.0,1125.0
33486583,2019-04-28,f,$199.00,$199.00,1.0,60.0
33486583,2019-10-12,t,$249.00,$249.00,1.0,60.0
33486981,2019-05-10,t,$420.00,$420.00,1.0,1125.0
33486981,2019-12-13,f,$423.00,$423.00,1.0,1125.0
33487012,2019-09-24,t,$160.00,$160.00,1.0,1125.0
33487012,2020-04-12,f,$168.00,$168.00,1.0,1125.0
33488006,2020-02-28,t,$599.00,$599.00,1.0,1125.0
33488006,2019-08-01,t,$599.00,$599.00,1.0,1125.0
33488765,2019-08-04,t,$1388.00,$1388.00,1.0,1125.0
33488765,2020-04-03,t,$1419.00,$1419.00,1.0,1125.0
33488970,2019-08-02,t,$1388.00,$1388.00,1.0,1125.0
33488970,2019-10-28,t,$1411.00,$1411.00,1.0,1125.0
33489280,2020-01-28,f,$265.00,$265.00,2.0,1125.0
33489280,2020-03-26,f,$265.00,$265.00,2.0,1125.0
33489721,2019-11-14,f,$280.00,$280.00,1.0,1125.0
33489721,2019-07-31,t,$329.00,$329.00,1.0,1125.0
33495594,2020-02-04,t,$529.00,$529.00,1.0,1125.0
33495594,2020-03-15,t,$529.00,$529.00,1.0,1125.0
33495644,2019-10-13,f,$700.00,$700.00,1.0,2.0
33495644,2019-07-15,t,$700.00,$700.00,1.0,2.0
33496014,2019-08-04,f,$320.00,$320.00,1.0,3.0
33496014,2019-09-24,f,$320.00,$320.00,1.0,3.0
33496231,2020-03-02,f,$760.00,$760.00,1.0,1125.0
33496231,2019-10-20,t,$760.00,$760.00,1.0,1125.0
33496286,2019-06-03,t,$308.00,$308.00,1.0,1125.0
33496286,2019-11-23,t,$308.00,$308.00,1.0,1125.0
33496516,2019-07-17,t,$2000.00,$2000.00,1.0,1125.0
33496516,2020-02-05,f,$2000.00,$2000.00,1.0,1125.0
33496733,2019-11-21,t,$288.00,$288.00,1.0,1125.0
33496733,2019-07-25,t,$288.00,$288.00,1.0,1125.0
33497042,2019-10-12,f,$520.00,$520.00,1.0,1125.0
33497042,2019-09-13,f,$520.00,$520.00,1.0,1125.0
33497064,2020-03-03,t,$1199.00,$1199.00,1.0,1125.0
33497064,2019-12-18,t,$1199.00,$1199.00,1.0,1125.0
33497311,2020-04-10,t,$417.00,$417.00,1.0,99.0
33497311,2019-06-19,t,$267.00,$267.00,1.0,99.0
33497657,2020-01-06,t,$726.00,$726.00,1.0,1125.0
33497657,2020-02-01,t,$727.00,$727.00,1.0,1125.0
33497784,2019-06-23,t,$328.00,$328.00,1.0,1125.0
33497784,2019-08-12,f,$210.00,$210.00,1.0,1125.0
33497843,2020-01-18,f,$406.00,$406.00,1.0,1125.0
33497843,2019-09-20,f,$368.00,$368.00,1.0,1125.0
33497989,2020-03-29,t,$289.00,$289.00,1.0,1125.0
33497989,2019-09-21,t,$309.00,$309.00,1.0,1125.0
33498220,2019-09-12,t,$254.00,$254.00,1.0,1125.0
33498220,2019-04-22,t,$528.00,$528.00,1.0,1125.0
33498408,2019-12-06,t,$289.00,$289.00,1.0,1125.0
33498408,2019-06-17,t,$269.00,$269.00,1.0,1125.0
33498505,2020-03-31,t,$529.00,$503.00,1.0,1125.0
33498505,2019-12-10,t,$529.00,$503.00,1.0,1125.0
33498700,2019-04-18,f,$239.00,$239.00,1.0,1125.0
33498700,2020-03-19,t,$239.00,$239.00,1.0,1125.0
33498727,2019-08-31,f,$358.00,$358.00,1.0,1125.0
33498727,2020-01-24,f,$358.00,$358.00,1.0,1125.0
33498729,2020-02-03,t,$980.00,$980.00,1.0,30.0
33498729,2019-10-24,t,$980.00,$980.00,1.0,30.0
33498952,2019-07-12,t,$308.00,$308.00,1.0,1125.0
33498952,2019-06-14,t,$308.00,$308.00,1.0,1125.0
33498985,2019-11-01,t,$377.00,$377.00,1.0,1125.0
33498985,2019-07-08,t,$289.00,$289.00,1.0,1125.0
33499000,2019-12-08,f,$510.00,$510.00,1.0,1125.0
33499000,2019-10-04,f,$510.00,$510.00,1.0,1125.0
33499011,2019-06-07,t,$289.00,$289.00,1.0,1125.0
33499011,2019-10-06,f,$269.00,$269.00,1.0,1125.0
33499136,2019-11-27,t,$319.00,$319.00,1.0,1125.0
33499136,2020-01-14,t,$319.00,$319.00,1.0,1125.0
33499298,2019-04-23,f,$130.00,$130.00,1.0,1125.0
33499298,2019-06-18,t,$130.00,$130.00,1.0,1125.0
33499342,2019-06-28,t,$288.00,$288.00,1.0,99.0
33499342,2019-08-31,t,$288.00,$288.00,1.0,99.0
33499522,2019-07-24,f,$469.00,$469.00,1.0,1125.0
33499522,2020-02-05,f,$487.00,$487.00,1.0,1125.0
33499536,2020-02-03,t,$628.00,$628.00,1.0,1125.0
33499536,2020-01-24,t,$628.00,$628.00,1.0,1125.0
33499635,2019-08-26,t,$1580.00,$1580.00,1.0,1125.0
33499635,2019-07-12,t,$2580.00,$2580.00,1.0,1125.0
33499769,2019-12-27,t,$799.00,$799.00,1.0,1125.0
33499769,2019-07-21,t,$799.00,$799.00,1.0,1125.0
33499871,2020-01-30,f,$812.00,$812.00,1.0,1125.0
33499871,2019-10-04,f,$812.00,$812.00,1.0,1125.0
33500010,2019-06-20,t,$549.00,$549.00,1.0,365.0
33500010,2019-08-09,f,$599.00,$599.00,1.0,365.0
33500135,2019-12-24,f,$268.00,$268.00,1.0,15.0
33500135,2020-01-05,f,$268.00,$268.00,1.0,15.0
33500236,2019-06-15,t,$388.00,$388.00,1.0,99.0
33500236,2019-05-21,t,$388.00,$388.00,1.0,99.0
33500299,2020-03-19,f,$108.00,$108.00,1.0,1125.0
33500299,2019-09-16,f,$108.00,$108.00,1.0,1125.0
33500576,2019-06-18,t,$198.00,$198.00,1.0,1125.0
33500576,2020-02-12,t,$209.00,$209.00,1.0,1125.0
33500608,2020-01-28,t,$308.00,$308.00,1.0,1125.0
33500608,2020-02-08,t,$308.00,$308.00,1.0,1125.0
33500634,2019-11-17,f,$67.00,$67.00,4.0,1125.0
33500634,2019-11-18,f,$67.00,$67.00,4.0,1125.0
33500635,2020-01-08,f,$498.00,$498.00,1.0,5.0
33500635,2019-05-02,t,$480.00,$480.00,1.0,5.0
33500685,2019-08-20,f,$480.00,$480.00,1.0,5.0
33500685,2019-10-23,f,$495.00,$495.00,1.0,5.0
33500741,2020-04-06,f,$498.00,$498.00,1.0,5.0
33500741,2020-03-26,f,$498.00,$498.00,1.0,5.0
33500757,2020-01-22,f,$310.00,$310.00,1.0,1125.0
33500757,2019-06-04,f,$300.00,$300.00,1.0,1125.0
33500814,2020-01-07,t,$107.00,$107.00,1.0,1125.0
33500814,2020-03-29,t,$107.00,$107.00,1.0,1125.0
33501127,2019-07-31,t,$999.00,$999.00,1.0,1125.0
33501127,2020-01-22,t,$999.00,$999.00,1.0,1125.0
33501357,2019-08-31,f,$860.00,$860.00,1.0,1125.0
33501357,2019-07-09,f,$860.00,$860.00,1.0,1125.0
33501406,2020-01-05,f,$498.00,$498.00,1.0,1125.0
33501406,2019-11-04,f,$498.00,$498.00,1.0,1125.0
33501455,2020-03-11,f,$387.00,$387.00,1.0,1125.0
33501455,2019-10-24,f,$383.00,$383.00,1.0,1125.0
33501474,2020-02-06,t,$680.00,$680.00,1.0,1125.0
33501474,2019-12-28,t,$680.00,$680.00,1.0,1125.0
33501484,2019-10-03,t,$1000.00,$1000.00,1.0,1125.0
33501484,2019-12-29,t,$1000.00,$1000.00,1.0,1125.0
33501557,2019-04-22,t,$568.00,$568.00,1.0,1125.0
33501557,2019-11-17,t,$631.00,$631.00,1.0,1125.0
33501923,2019-08-10,f,$108.00,$108.00,1.0,1125.0
33501923,2020-02-24,f,$108.00,$108.00,1.0,1125.0
33501939,2020-03-13,f,$108.00,$108.00,1.0,1125.0
33501939,2019-04-19,t,$108.00,$108.00,1.0,1125.0
33501947,2019-10-23,f,$294.00,$294.00,2.0,1125.0
33501947,2019-07-28,t,$288.00,$288.00,2.0,1125.0
33502223,2020-01-16,f,$339.00,$339.00,1.0,1125.0
33502223,2020-01-03,f,$339.00,$339.00,1.0,1125.0
